08;02;02040;Hoya-Gonzalo
08;02;02041;Jorquera
08;02;02042;Letur
08;02;02043;Lezuza
08;02;02044;Liétor
08;02;02045;Madrigueras
08;02;02046;Mahora
08;02;02047;Masegoso
08;02;02048;Minaya
08;02;02049;Molinicos
08;02;02050;Montalvos
08;02;02051;Montealegre del Castillo
08;02;02052;Motilleja
08;02;02053;Munera
08;02;02054;Navas de Jorquera
08;02;02055;Nerpio
08;02;02056;Ontur
08;02;02057;Ossa de Montiel
08;02;02058;Paterna del Madera
08;02;02060;Peñas de San Pedro
08;02;02059;Peñascosa
08;02;02061;Pétrola
08;02;02062;Povedilla
08;02;02901;Pozo Cañada
08;02;02063;Pozohondo
08;02;02064;Pozo-Lorente
08;02;02065;Pozuelo
08;02;02066;Recueja, La
08;02;02067;Riópar
08;02;02068;Robledo
08;02;02069;Roda, La
08;02;02070;Salobre
08;02;02071;San Pedro
08;02;02072;Socovos
08;02;02073;Tarazona de la Mancha
08;02;02074;Tobarra
08;02;02075;Valdeganga
08;02;02076;Vianos
08;02;02077;Villa de Ves
08;02;02078;Villalgordo del Júcar
08;02;02079;Villamalea
08;02;02080;Villapalacios
08;02;02081;Villarrobledo
08;02;02082;Villatoya
08;02;02083;Villavaliente
08;02;02084;Villaverde de Guadalimar
08;02;02085;Viveros
08;02;02086;Yeste
10;03;03002;Agost
10;03;03003;Agres
10;03;03004;Aigües
10;03;03005;Albatera
10;03;03006;Alcalalí
10;03;03007;Alcocer de Planes
10;03;03008;Alcoleja
10;03;03009;Alcoy/Alcoi
10;03;03010;Alfafara
10;03;03011;Alfàs del Pi, l'
10;03;03012;Algorfa
10;03;03013;Algueña
10;03;03014;Alicante/Alacant
10;03;03015;Almoradí
10;03;03016;Almudaina
10;03;03017;Alqueria d'Asnar, l'
10;03;03018;Altea
10;03;03019;Aspe
10;03;03001;Atzúbia, l'
10;03;03020;Balones
10;03;03021;Banyeres de Mariola
10;03;03022;Benasau
10;03;03023;Beneixama
10;03;03024;Benejúzar
10;03;03025;Benferri
10;03;03026;Beniarbeig
10;03;03027;Beniardá
10;03;03028;Beniarrés
10;03;03030;Benidoleig
10;03;03031;Benidorm
10;03;03032;Benifallim
10;03;03033;Benifato
10;03;03029;Benigembla
10;03;03034;Benijófar
10;03;03035;Benilloba
10;03;03036;Benillup
10;03;03037;Benimantell
10;03;03038;Benimarfull
10;03;03039;Benimassot
10;03;03040;Benimeli
10;03;03041;Benissa
10;03;03042;Benitachell/Poble Nou de Benitatxell, el
10;03;03043;Biar
10;03;03044;Bigastro
10;03;03045;Bolulla
10;03;03046;Busot
10;03;03049;Callosa de Segura
10;03;03048;Callosa d'en Sarrià
10;03;03047;Calp
10;03;03050;Campello, el
10;03;03051;Campo de Mirra/Camp de Mirra, el
10;03;03052;Cañada
10;03;03053;Castalla
10;03;03054;Castell de Castells
10;03;03075;Castell de Guadalest, el
10;03;03055;Catral
10;03;03056;Cocentaina
10;03;03057;Confrides
10;03;03058;Cox
10;03;03059;Crevillent
10;03;03061;Daya Nueva
10;03;03062;Daya Vieja
10;03;03063;Dénia
10;03;03064;Dolores
10;03;03065;Elche/Elx
10;03;03066;Elda
10;03;03067;Facheca
10;03;03068;Famorca
10;03;03069;Finestrat
10;03;03077;Fondó de les Neus, el/Hondón de las Nieves
10;03;03070;Formentera del Segura
10;03;03072;Gaianes
10;03;03071;Gata de Gorgos
10;03;03073;Gorga
10;03;03074;Granja de Rocamora
10;03;03076;Guardamar del Segura
10;03;03078;Hondón de los Frailes
10;03;03079;Ibi
10;03;03080;Jacarilla
10;03;03082;Jávea/Xàbia
10;03;03083;Jijona/Xixona
10;03;03085;Llíber
10;03;03084;Lorcha/Orxa, l'
10;03;03086;Millena
10;03;03088;Monforte del Cid
10;03;03089;Monóvar/Monòver
10;03;03903;Montesinos, Los
10;03;03091;Murla
10;03;03092;Muro de Alcoy
10;03;03090;Mutxamel
10;03;03093;Novelda
10;03;03094;Nucia, la
10;03;03095;Ondara
10;03;03096;Onil
10;03;03097;Orba
10;03;03099;Orihuela
10;03;03098;Orxeta
10;03;03100;Parcent
10;03;03101;Pedreguer
10;03;03102;Pego
10;03;03103;Penàguila
10;03;03104;Petrer
10;03;03902;Pilar de la Horadada
10;03;03105;Pinós, el/Pinoso
10;03;03106;Planes
10;03;03901;Poblets, els
10;03;03107;Polop
10;03;03060;Quatretondeta
10;03;03109;Rafal
10;03;03110;Ràfol d'Almúnia, el
10;03;03111;Redován
10;03;03112;Relleu
10;03;03113;Rojales
10;03;03114;Romana, la
10;03;03115;Sagra
10;03;03116;Salinas
10;03;03118;San Fulgencio
10;03;03904;San Isidro
10;03;03120;San Miguel de Salinas
10;03;03122;San Vicente del Raspeig/Sant Vicent del Raspeig
10;03;03117;Sanet y Negrals
10;03;03119;Sant Joan d'Alacant
10;03;03121;Santa Pola
10;03;03123;Sax
10;03;03124;Sella
10;03;03125;Senija
10;03;03127;Tàrbena
10;03;03128;Teulada
10;03;03129;Tibi
10;03;03130;Tollos
10;03;03131;Tormos
10;03;03132;Torremanzanas/Torre de les Maçanes, la
10;03;03133;Torrevieja
10;03;03134;Vall d'Alcalà, la
10;03;03136;Vall de Gallinera
10;03;03137;Vall de Laguar, la
10;03;03135;Vall d'Ebo, la
10;03;03138;Verger, el
10;03;03139;Villajoyosa/Vila Joiosa, la
10;03;03140;Villena
10;03;03081;Xaló
01;04;04001;Abla
01;04;04002;Abrucena
01;04;04003;Adra
01;04;04004;Albanchez
01;04;04005;Alboloduy
01;04;04006;Albox
01;04;04007;Alcolea
01;04;04008;Alcóntar
01;04;04009;Alcudia de Monteagud
01;04;04010;Alhabia
01;04;04011;Alhama de Almería
01;04;04012;Alicún
01;04;04013;Almería
01;04;04014;Almócita
01;04;04015;Alsodux
01;04;04016;Antas
01;04;04017;Arboleas
01;04;04018;Armuña de Almanzora
01;04;04019;Bacares
01;04;04904;Balanegra
01;04;04020;Bayárcal
01;04;04021;Bayarque
01;04;04022;Bédar
01;04;04023;Beires
01;04;04024;Benahadux
01;04;04026;Benitagla
01;04;04027;Benizalón
01;04;04028;Bentarique
01;04;04029;Berja
01;04;04030;Canjáyar
01;04;04031;Cantoria
01;04;04032;Carboneras
01;04;04033;Castro de Filabres
01;04;04036;Chercos
01;04;04037;Chirivel
01;04;04034;Cóbdar
01;04;04035;Cuevas del Almanzora
01;04;04038;Dalías
01;04;04902;Ejido, El
01;04;04041;Enix
01;04;04043;Felix
01;04;04044;Fines
01;04;04045;Fiñana
01;04;04046;Fondón
01;04;04047;Gádor
01;04;04048;Gallardos, Los
01;04;04049;Garrucha
01;04;04050;Gérgal
01;04;04051;Huécija
01;04;04052;Huércal de Almería
01;04;04053;Huércal-Overa
01;04;04054;Íllar
01;04;04055;Instinción
01;04;04056;Laroya
01;04;04057;Láujar de Andarax
01;04;04058;Líjar
01;04;04059;Lubrín
01;04;04060;Lucainena de las Torres
01;04;04061;Lúcar
01;04;04062;Macael
01;04;04063;María
01;04;04064;Mojácar
01;04;04903;Mojonera, La
01;04;04065;Nacimiento
01;04;04066;Níjar
01;04;04067;Ohanes
01;04;04068;Olula de Castro
01;04;04069;Olula del Río
01;04;04070;Oria
01;04;04071;Padules
01;04;04072;Partaloa
01;04;04073;Paterna del Río
01;04;04074;Pechina
01;04;04075;Pulpí
01;04;04076;Purchena
01;04;04077;Rágol
01;04;04078;Rioja
01;04;04079;Roquetas de Mar
01;04;04080;Santa Cruz de Marchena
01;04;04081;Santa Fe de Mondújar
01;04;04082;Senés
01;04;04083;Serón
01;04;04084;Sierro
01;04;04085;Somontín
01;04;04086;Sorbas
01;04;04087;Suflí
01;04;04088;Tabernas
01;04;04089;Taberno
01;04;04090;Tahal
01;04;04091;Terque
01;04;04092;Tíjola
01;04;04901;Tres Villas, Las
01;04;04093;Turre
01;04;04094;Turrillas
01;04;04095;Uleila del Campo
01;04;04096;Urrácal
01;04;04097;Velefique
01;04;04098;Vélez-Blanco
01;04;04099;Vélez-Rubio
01;04;04100;Vera
01;04;04101;Viator
01;04;04102;Vícar
01;04;04103;Zurgena
07;05;05001;Adanero
07;05;05002;Adrada, La
07;05;05005;Albornos
07;05;05007;Aldeanueva de Santa Cruz
07;05;05008;Aldeaseca
07;05;05010;Aldehuela, La
07;05;05012;Amavida
07;05;05013;Arenal, El
07;05;05014;Arenas de San Pedro
07;05;05015;Arevalillo
07;05;05016;Arévalo
07;05;05017;Aveinte
07;05;05018;Avellaneda
07;05;05019;Ávila
07;05;05021;Barco de Ávila, El
07;05;05022;Barraco, El
07;05;05023;Barromán
07;05;05024;Becedas
07;05;05025;Becedillas
07;05;05026;Bercial de Zapardiel
07;05;05027;Berlanas, Las
07;05;05029;Bernuy-Zapardiel
07;05;05030;Berrocalejo de Aragona
07;05;05033;Blascomillán
07;05;05034;Blasconuño de Matacabras
07;05;05035;Blascosancho
07;05;05036;Bohodón, El
07;05;05037;Bohoyo
07;05;05038;Bonilla de la Sierra
07;05;05039;Brabos
07;05;05040;Bularros
07;05;05041;Burgohondo
07;05;05042;Cabezas de Alambre
07;05;05043;Cabezas del Pozo
07;05;05044;Cabezas del Villar
07;05;05045;Cabizuela
07;05;05046;Canales
07;05;05047;Candeleda
07;05;05048;Cantiveros
07;05;05049;Cardeñosa
07;05;05051;Carrera, La
07;05;05052;Casas del Puerto
07;05;05053;Casasola
07;05;05054;Casavieja
07;05;05055;Casillas
07;05;05056;Castellanos de Zapardiel
07;05;05057;Cebreros
07;05;05058;Cepeda la Mora
07;05;05067;Chamartín
07;05;05059;Cillán
07;05;05060;Cisla
07;05;05061;Colilla, La
07;05;05062;Collado de Contreras
07;05;05063;Collado del Mirón
07;05;05064;Constanzana
07;05;05065;Crespos
07;05;05066;Cuevas del Valle
07;05;05903;Diego del Carpio
07;05;05069;Donjimeno
07;05;05070;Donvidas
07;05;05072;Espinosa de los Caballeros
07;05;05073;Flores de Ávila
07;05;05074;Fontiveros
07;05;05075;Fresnedilla
07;05;05076;Fresno, El
07;05;05077;Fuente el Saúz
07;05;05078;Fuentes de Año
07;05;05079;Gallegos de Altamiros
07;05;05080;Gallegos de Sobrinos
07;05;05081;Garganta del Villar
07;05;05082;Gavilanes
07;05;05083;Gemuño
07;05;05085;Gil García
07;05;05084;Gilbuena
07;05;05086;Gimialcón
07;05;05087;Gotarrendura
07;05;05088;Grandes y San Martín
07;05;05089;Guisando
07;05;05090;Gutierre-Muñoz
07;05;05092;Hernansancho
07;05;05093;Herradón de Pinares
07;05;05094;Herreros de Suso
07;05;05095;Higuera de las Dueñas
07;05;05096;Hija de Dios, La
07;05;05097;Horcajada, La
07;05;05099;Horcajo de las Torres
07;05;05100;Hornillo, El
07;05;05102;Hoyo de Pinares, El
07;05;05101;Hoyocasero
07;05;05103;Hoyorredondo
07;05;05106;Hoyos de Miguel Muñoz
07;05;05104;Hoyos del Collado
07;05;05105;Hoyos del Espino
07;05;05107;Hurtumpascual
07;05;05108;Junciana
07;05;05109;Langa
07;05;05110;Lanzahíta
07;05;05113;Llanos de Tormes, Los
07;05;05112;Losar del Barco, El
07;05;05114;Madrigal de las Altas Torres
07;05;05115;Maello
07;05;05116;Malpartida de Corneja
07;05;05117;Mamblas
07;05;05118;Mancera de Arriba
07;05;05119;Manjabálago y Ortigosa de Rioalmar
07;05;05120;Marlín
07;05;05121;Martiherrero
07;05;05122;Martínez
07;05;05123;Mediana de Voltoya
07;05;05124;Medinilla
07;05;05125;Mengamuñoz
07;05;05126;Mesegar de Corneja
07;05;05127;Mijares
07;05;05128;Mingorría
07;05;05129;Mirón, El
07;05;05130;Mironcillo
07;05;05131;Mirueña de los Infanzones
07;05;05132;Mombeltrán
07;05;05133;Monsalupe
07;05;05134;Moraleja de Matacabras
07;05;05135;Muñana
07;05;05136;Muñico
07;05;05138;Muñogalindo
07;05;05139;Muñogrande
07;05;05140;Muñomer del Peco
07;05;05141;Muñopepe
07;05;05142;Muñosancho
07;05;05143;Muñotello
07;05;05144;Narrillos del Álamo
07;05;05145;Narrillos del Rebollar
07;05;05149;Narros de Saldueña
07;05;05147;Narros del Castillo
07;05;05148;Narros del Puerto
07;05;05152;Nava de Arévalo
07;05;05153;Nava del Barco
07;05;05151;Navacepedilla de Corneja
07;05;05154;Navadijos
07;05;05155;Navaescurial
07;05;05156;Navahondilla
07;05;05157;Navalacruz
07;05;05158;Navalmoral
07;05;05159;Navalonguilla
07;05;05160;Navalosa
07;05;05161;Navalperal de Pinares
07;05;05162;Navalperal de Tormes
07;05;05163;Navaluenga
07;05;05164;Navaquesera
07;05;05165;Navarredonda de Gredos
07;05;05166;Navarredondilla
07;05;05167;Navarrevisca
07;05;05168;Navas del Marqués, Las
07;05;05169;Navatalgordo
07;05;05170;Navatejares
07;05;05171;Neila de San Miguel
07;05;05172;Niharra
07;05;05173;Ojos-Albos
07;05;05174;Orbita
07;05;05175;Oso, El
07;05;05176;Padiernos
07;05;05177;Pajares de Adaja
07;05;05178;Palacios de Goda
07;05;05179;Papatrigo
07;05;05180;Parral, El
07;05;05181;Pascualcobo
07;05;05182;Pedro Bernardo
07;05;05183;Pedro-Rodríguez
07;05;05184;Peguerinos
07;05;05185;Peñalba de Ávila
07;05;05186;Piedrahíta
07;05;05187;Piedralaves
07;05;05188;Poveda
07;05;05189;Poyales del Hoyo
07;05;05190;Pozanco
07;05;05191;Pradosegar
07;05;05192;Puerto Castilla
07;05;05193;Rasueros
07;05;05194;Riocabado
07;05;05195;Riofrío
07;05;05196;Rivilla de Barajas
07;05;05197;Salobral
07;05;05198;Salvadiós
07;05;05199;San Bartolomé de Béjar
07;05;05200;San Bartolomé de Corneja
07;05;05201;San Bartolomé de Pinares
07;05;05206;San Esteban de los Patos
07;05;05208;San Esteban de Zapardiel
07;05;05207;San Esteban del Valle
07;05;05209;San García de Ingelmos
07;05;05901;San Juan de Gredos
07;05;05210;San Juan de la Encinilla
07;05;05211;San Juan de la Nava
07;05;05212;San Juan del Molinillo
07;05;05213;San Juan del Olmo
07;05;05214;San Lorenzo de Tormes
07;05;05215;San Martín de la Vega del Alberche
07;05;05216;San Martín del Pimpollar
07;05;05217;San Miguel de Corneja
07;05;05218;San Miguel de Serrezuela
07;05;05219;San Pascual
07;05;05220;San Pedro del Arroyo
07;05;05231;San Vicente de Arévalo
07;05;05204;Sanchidrián
07;05;05205;Sanchorreja
07;05;05222;Santa Cruz de Pinares
07;05;05221;Santa Cruz del Valle
07;05;05226;Santa María de los Caballeros
07;05;05224;Santa María del Arroyo
07;05;05225;Santa María del Berrocal
07;05;05902;Santa María del Cubillo
07;05;05227;Santa María del Tiétar
07;05;05228;Santiago del Collado
07;05;05904;Santiago del Tormes
07;05;05229;Santo Domingo de las Posadas
07;05;05230;Santo Tomé de Zabarcos
07;05;05232;Serrada, La
07;05;05233;Serranillos
07;05;05234;Sigeres
07;05;05235;Sinlabajos
07;05;05236;Solana de Ávila
07;05;05237;Solana de Rioalmar
07;05;05238;Solosancho
07;05;05239;Sotalbo
07;05;05240;Sotillo de la Adrada
07;05;05241;Tiemblo, El
07;05;05242;Tiñosillos
07;05;05243;Tolbaños
07;05;05244;Tormellas
07;05;05245;Tornadizos de Ávila
07;05;05247;Torre, La
07;05;05246;Tórtoles
07;05;05249;Umbrías
07;05;05251;Vadillo de la Sierra
07;05;05252;Valdecasa
07;05;05253;Vega de Santa María
07;05;05254;Velayos
07;05;05256;Villaflor
07;05;05257;Villafranca de la Sierra
07;05;05905;Villanueva de Ávila
07;05;05258;Villanueva de Gómez
07;05;05259;Villanueva del Aceral
07;05;05260;Villanueva del Campillo
07;05;05261;Villar de Corneja
07;05;05262;Villarejo del Valle
07;05;05263;Villatoro
07;05;05264;Viñegra de Moraña
07;05;05265;Vita
07;05;05266;Zapardiel de la Cañada
07;05;05267;Zapardiel de la Ribera
11;06;06001;Acedera
11;06;06002;Aceuchal
11;06;06003;Ahillones
11;06;06004;Alange
11;06;06005;Albuera, La
11;06;06006;Alburquerque
11;06;06007;Alconchel
11;06;06008;Alconera
11;06;06009;Aljucén
11;06;06010;Almendral
11;06;06011;Almendralejo
11;06;06012;Arroyo de San Serván
11;06;06013;Atalaya
11;06;06014;Azuaga
11;06;06015;Badajoz
11;06;06016;Barcarrota
11;06;06017;Baterno
11;06;06018;Benquerencia de la Serena
11;06;06019;Berlanga
11;06;06020;Bienvenida
11;06;06021;Bodonal de la Sierra
11;06;06022;Burguillos del Cerro
11;06;06023;Cabeza del Buey
11;06;06024;Cabeza la Vaca
11;06;06025;Calamonte
11;06;06026;Calera de León
11;06;06027;Calzadilla de los Barros
11;06;06028;Campanario
11;06;06029;Campillo de Llerena
11;06;06030;Capilla
11;06;06031;Carmonita
11;06;06032;Carrascalejo, El
11;06;06033;Casas de Don Pedro
11;06;06034;Casas de Reina
11;06;06035;Castilblanco
11;06;06036;Castuera
11;06;06042;Cheles
11;06;06037;Codosera, La
11;06;06038;Cordobilla de Lácara
11;06;06039;Coronada, La
11;06;06040;Corte de Peleas
11;06;06041;Cristina
11;06;06043;Don Álvaro
11;06;06044;Don Benito
11;06;06045;Entrín Bajo
11;06;06046;Esparragalejo
11;06;06047;Esparragosa de la Serena
11;06;06048;Esparragosa de Lares
11;06;06049;Feria
11;06;06050;Fregenal de la Sierra
11;06;06051;Fuenlabrada de los Montes
11;06;06052;Fuente de Cantos
11;06;06053;Fuente del Arco
11;06;06054;Fuente del Maestre
11;06;06055;Fuentes de León
11;06;06056;Garbayuela
11;06;06057;Garlitos
11;06;06058;Garrovilla, La
11;06;06059;Granja de Torrehermosa
11;06;06903;Guadiana del Caudillo
11;06;06060;Guareña
11;06;06061;Haba, La
11;06;06062;Helechosa de los Montes
11;06;06063;Herrera del Duque
11;06;06064;Higuera de la Serena
11;06;06065;Higuera de Llerena
11;06;06066;Higuera de Vargas
11;06;06067;Higuera la Real
11;06;06068;Hinojosa del Valle
11;06;06069;Hornachos
11;06;06070;Jerez de los Caballeros
11;06;06071;Lapa, La
11;06;06073;Llera
11;06;06074;Llerena
11;06;06072;Lobón
11;06;06075;Magacela
11;06;06076;Maguilla
11;06;06077;Malcocinado
11;06;06078;Malpartida de la Serena
11;06;06079;Manchita
11;06;06080;Medellín
11;06;06081;Medina de las Torres
11;06;06082;Mengabril
11;06;06083;Mérida
11;06;06084;Mirandilla
11;06;06085;Monesterio
11;06;06086;Montemolín
11;06;06087;Monterrubio de la Serena
11;06;06088;Montijo
11;06;06089;Morera, La
11;06;06090;Nava de Santiago, La
11;06;06091;Navalvillar de Pela
11;06;06092;Nogales
11;06;06093;Oliva de la Frontera
11;06;06094;Oliva de Mérida
11;06;06095;Olivenza
11;06;06096;Orellana de la Sierra
11;06;06097;Orellana la Vieja
11;06;06098;Palomas
11;06;06099;Parra, La
11;06;06100;Peñalsordo
11;06;06101;Peraleda del Zaucejo
11;06;06102;Puebla de Alcocer
11;06;06103;Puebla de la Calzada
11;06;06104;Puebla de la Reina
11;06;06107;Puebla de Obando
11;06;06108;Puebla de Sancho Pérez
11;06;06105;Puebla del Maestre
11;06;06106;Puebla del Prior
11;06;06902;Pueblonuevo del Guadiana
11;06;06109;Quintana de la Serena
11;06;06110;Reina
11;06;06111;Rena
11;06;06112;Retamal de Llerena
11;06;06113;Ribera del Fresno
11;06;06114;Risco
11;06;06115;Roca de la Sierra, La
11;06;06116;Salvaleón
11;06;06117;Salvatierra de los Barros
11;06;06119;San Pedro de Mérida
11;06;06123;San Vicente de Alcántara
11;06;06118;Sancti-Spíritus
11;06;06120;Santa Amalia
11;06;06121;Santa Marta
11;06;06122;Santos de Maimona, Los
11;06;06124;Segura de León
11;06;06125;Siruela
11;06;06126;Solana de los Barros
11;06;06127;Talarrubias
11;06;06128;Talavera la Real
11;06;06129;Táliga
11;06;06130;Tamurejo
11;06;06131;Torre de Miguel Sesmero
11;06;06132;Torremayor
11;06;06133;Torremejía
11;06;06134;Trasierra
11;06;06135;Trujillanos
11;06;06136;Usagre
11;06;06137;Valdecaballeros
11;06;06901;Valdelacalzada
11;06;06138;Valdetorres
11;06;06139;Valencia de las Torres
11;06;06140;Valencia del Mombuey
11;06;06141;Valencia del Ventoso
11;06;06146;Valle de la Serena
11;06;06147;Valle de Matamoros
11;06;06148;Valle de Santa Ana
11;06;06142;Valverde de Burguillos
11;06;06143;Valverde de Leganés
11;06;06144;Valverde de Llerena
11;06;06145;Valverde de Mérida
11;06;06149;Villafranca de los Barros
11;06;06150;Villagarcía de la Torre
11;06;06151;Villagonzalo
11;06;06152;Villalba de los Barros
11;06;06153;Villanueva de la Serena
11;06;06154;Villanueva del Fresno
11;06;06156;Villar de Rena
11;06;06155;Villar del Rey
11;06;06157;Villarta de los Montes
11;06;06158;Zafra
11;06;06159;Zahínos
11;06;06160;Zalamea de la Serena
11;06;06162;Zarza, La
11;06;06161;Zarza-Capilla
04;07;07002;Alaior
04;07;07001;Alaró
04;07;07003;Alcúdia
04;07;07004;Algaida
04;07;07005;Andratx
04;07;07901;Ariany
04;07;07006;Artà
04;07;07007;Banyalbufar
04;07;07008;Binissalem
04;07;07009;Búger
04;07;07010;Bunyola
04;07;07011;Calvià
04;07;07012;Campanet
04;07;07013;Campos
04;07;07014;Capdepera
04;07;07064;Castell, Es
04;07;07015;Ciutadella de Menorca
04;07;07016;Consell
04;07;07017;Costitx
04;07;07018;Deià
04;07;07026;Eivissa
04;07;07019;Escorca
04;07;07020;Esporles
04;07;07021;Estellencs
04;07;07022;Felanitx
04;07;07023;Ferreries
04;07;07024;Formentera
04;07;07025;Fornalutx
04;07;07027;Inca
04;07;07028;Lloret de Vistalegre
04;07;07029;Lloseta
04;07;07030;Llubí
04;07;07031;Llucmajor
04;07;07033;Manacor
04;07;07034;Mancor de la Vall
04;07;07032;Maó-Mahón
04;07;07035;Maria de la Salut
04;07;07036;Marratxí
04;07;07037;Mercadal, Es
04;07;07902;Migjorn Gran, Es
04;07;07038;Montuïri
04;07;07039;Muro
04;07;07040;Palma 
04;07;07041;Petra
04;07;07044;Pobla, Sa
04;07;07042;Pollença
04;07;07043;Porreres
04;07;07045;Puigpunyent
04;07;07059;Salines, Ses
04;07;07046;Sant Antoni de Portmany
04;07;07049;Sant Joan
04;07;07050;Sant Joan de Labritja
04;07;07048;Sant Josep de sa Talaia
04;07;07051;Sant Llorenç des Cardassar
04;07;07052;Sant Lluís
04;07;07053;Santa Eugènia
04;07;07054;Santa Eulària des Riu
04;07;07055;Santa Margalida
04;07;07056;Santa María del Camí
04;07;07057;Santanyí
04;07;07058;Selva
04;07;07047;Sencelles
04;07;07060;Sineu
04;07;07061;Sóller
04;07;07062;Son Servera
04;07;07063;Valldemossa
04;07;07065;Vilafranca de Bonany
09;08;08001;Abrera
09;08;08002;Aguilar de Segarra
09;08;08014;Aiguafreda
09;08;08003;Alella
09;08;08004;Alpens
09;08;08005;Ametlla del Vallès, L'
09;08;08006;Arenys de Mar
09;08;08007;Arenys de Munt
09;08;08008;Argençola
09;08;08009;Argentona
09;08;08010;Artés
09;08;08011;Avià
09;08;08012;Avinyó
09;08;08013;Avinyonet del Penedès
09;08;08015;Badalona
09;08;08904;Badia del Vallès
09;08;08016;Bagà
09;08;08017;Balenyà
09;08;08018;Balsareny
09;08;08252;Barberà del Vallès
09;08;08019;Barcelona
09;08;08020;Begues
09;08;08021;Bellprat
09;08;08022;Berga
09;08;08023;Bigues i Riells
09;08;08024;Borredà
09;08;08025;Bruc, El
09;08;08026;Brull, El
09;08;08027;Cabanyes, Les
09;08;08028;Cabrera d'Anoia
09;08;08029;Cabrera de Mar
09;08;08030;Cabrils
09;08;08031;Calaf
09;08;08034;Calders
09;08;08033;Caldes de Montbui
09;08;08032;Caldes d'Estrac
09;08;08035;Calella
09;08;08037;Calldetenes
09;08;08038;Callús
09;08;08036;Calonge de Segarra
09;08;08039;Campins
09;08;08040;Canet de Mar
09;08;08041;Canovelles
09;08;08042;Cànoves i Samalús
09;08;08043;Canyelles
09;08;08044;Capellades
09;08;08045;Capolat
09;08;08046;Cardedeu
09;08;08047;Cardona
09;08;08048;Carme
09;08;08049;Casserres
09;08;08057;Castell de l'Areny
09;08;08052;Castellar de n'Hug
09;08;08050;Castellar del Riu
09;08;08051;Castellar del Vallès
09;08;08053;Castellbell i el Vilar
09;08;08054;Castellbisbal
09;08;08055;Castellcir
09;08;08056;Castelldefels
09;08;08058;Castellet i la Gornal
09;08;08060;Castellfollit de Riubregós
09;08;08059;Castellfollit del Boix
09;08;08061;Castellgalí
09;08;08062;Castellnou de Bages
09;08;08063;Castellolí
09;08;08064;Castellterçol
09;08;08065;Castellví de la Marca
09;08;08066;Castellví de Rosanes
09;08;08067;Centelles
09;08;08268;Cercs
09;08;08266;Cerdanyola del Vallès
09;08;08068;Cervelló
09;08;08069;Collbató
09;08;08070;Collsuspina
09;08;08071;Copons
09;08;08072;Corbera de Llobregat
09;08;08073;Cornellà de Llobregat
09;08;08074;Cubelles
09;08;08075;Dosrius
09;08;08076;Esparreguera
09;08;08077;Esplugues de Llobregat
